,img_name,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,true_AU01,true_AU02,true_AU04,true_AU05,true_AU06,true_AU07,true_AU09,true_AU10,true_AU11,true_AU12,true_AU13,true_AU14,true_AU15,true_AU16,true_AU17,true_AU18,true_AU20,true_AU21,true_AU22,true_AU23,true_AU24,true_AU25,true_AU26,true_AU27,true_AU28,true_AU29,true_AU30,true_AU31,true_AU34,true_AU38,true_AU39,true_AU43,true_AU44,true_AU45,true_AU54,true_AU61,true_AU62,true_AU63,true_AU64,emotion
149,S084_001_00000010,1.0190000000000001,0.0,0.0,0.0,0.0,0.1217,0.0,0.0,0.0,0.0,0.0,2.2680000000000002,0.0,0.0,3.397,3.864,0.3247,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,4.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
150,S010_006_00000015,0.0,0.0,0.0,0.0,2.51,2.076,0.5217,1.411,2.215,1.238,0.0,0.1031,0.1561,0.02005,1.9280000000000002,0.2634,0.07841000000000001,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
151,S111_001_00000014,0.0,0.0,0.0,0.0,0.0,0.7617,0.0,0.0,0.1676,0.0,0.2985,0.0,0.0,0.0,2.8089999999999997,2.517,0.1399,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
152,S119_001_00000011,1.8730000000000002,0.1293,0.0,0.4561,0.0,0.0,0.0,0.0,0.0,0.0,0.2511,1.294,0.0,0.0,2.5610000000000004,3.1860000000000004,0.004013,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
153,S065_004_00000028,0.04954,0.0,0.0,0.0,0.8507,0.0,0.2095,0.6712,2.645,0.9644,0.05064,0.1148,0.0,0.0,1.962,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
154,S137_001_00000014,1.048,0.6175,0.0,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171,1.723,0.35600000000000004,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
155,S098_004_00000015,0.0,0.0,0.354,0.0,3.062,2.971,0.08975,2.1390000000000002,3.103,2.249,0.1597,0.02292,0.7644,0.3019,1.6540000000000001,0.0,0.0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
156,S029_001_00000019,0.0,0.0,1.8980000000000001,0.0,0.4453,0.9758,0.1341,0.0,0.0,0.0,0.1457,1.3659999999999999,0.0,0.1607,0.0,0.2965,0.042069999999999996,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
157,S026_001_00000015,0.5866,0.3009,0.0,0.0005425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973,2.25,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
158,S102_009_00000015,0.0,0.0,0.0,0.0,0.3577,1.344,0.09351,0.0,0.0,0.01683,0.0,0.047939999999999997,0.0,0.2394,0.4614,0.028239999999999998,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
159,S114_001_00000018,1.239,0.3711,0.0,0.1764,0.0,0.0,0.0,0.0,0.007017,0.0,0.0,0.474,0.0,0.0,2.532,0.8054,0.4856,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
160,S091_003_00000021,0.0,0.0,0.0,0.0,0.5742,1.033,0.08897999999999999,0.0,2.261,0.7039,0.3553,0.2026,0.1719,0.0,2.16,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,5
161,S116_007_00000017,0.0,0.0,0.0,0.049,2.553,3.1239999999999997,0.02843,2.11,3.298,0.7919,0.0,0.04044,0.0,0.006057,2.428,0.03734,0.473,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
162,S102_002_00000018,2.381,0.2326,0.0,0.004828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788,0.0,0.0,1.8869999999999998,0.5096,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
163,S085_002_00000014,0.0,0.0,0.0,0.0,3.031,4.946000000000001,0.0,2.167,3.415,1.8619999999999999,0.09042,0.6295,0.179,0.05217,0.1379,0.09625,0.022269999999999998,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
164,S075_005_00000012,0.0,0.0,1.423,0.0,0.0,1.3780000000000001,1.2309999999999999,0.07735,0.0,0.0,0.0,0.9397,0.1091,0.0,0.0419,0.0,0.0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,-1.0,-1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
165,S128_011_00000016,0.0,0.0,0.0,0.0,1.8,1.9509999999999998,0.0,1.115,3.4139999999999997,1.214,0.0,0.0,0.0,0.2733,0.992,0.0,0.1723,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
166,S084_002_00000023,1.084,0.0,0.0,0.5731,0.2869,2.411,0.0,0.0,1.859,1.038,0.233,0.08112,0.08073999999999999,0.6024,1.446,0.3572,0.0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
167,S085_004_00000017,0.0,0.0,0.0,0.0,1.8619999999999999,4.987,1.224,0.8476,1.5490000000000002,0.5023,0.0,0.1647,0.0,0.0,0.0,0.0,1.415,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
168,S135_012_00000020,0.0,0.0,0.0,0.0,1.395,1.9069999999999998,0.0,0.7083,3.051,0.3615,0.0,0.01575,0.0,0.0,1.6369999999999998,0.01438,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
169,S097_004_00000030,0.0,0.0,2.7110000000000003,0.0,0.9332,4.238,1.511,0.9225,0.0,0.0,0.0,1.11,0.3846,1.087,0.1294,0.0,0.0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
170,S149_002_00000013,0.0,0.0,0.0,0.0,0.005563,0.0,0.0,0.0,0.951,1.9080000000000001,0.5675,0.1624,0.0,0.3349,0.2997,0.2399,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2
171,S057_006_00000033,0.0,0.0,0.0,0.0,1.61,2.67,0.004129,1.08,2.363,1.307,0.07186000000000001,0.0,0.09300000000000001,0.04217,0.4808,0.1473,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
172,S026_006_00000013,0.0,0.0,0.8251,0.0,2.254,0.6724,0.0,1.785,2.807,1.6880000000000002,0.0,0.1926,0.0,0.0452,2.582,0.2289,0.07787999999999999,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
173,S125_005_00000013,0.0,0.0,0.0,0.0,2.9939999999999998,2.4,0.1929,1.271,2.6689999999999996,1.764,0.3749,0.01209,0.0,0.0,2.659,0.0,0.2119,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
174,S506_004_00000038,0.6616,0.0,0.0,0.2774,0.0,0.0,0.0,0.0,0.2511,0.0,0.4875,0.0,0.0,0.05043,0.456,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
175,S061_004_00000022,0.0,0.0,0.0,0.0,0.5504,2.4219999999999997,0.1373,0.0,0.0,0.0,0.0,0.516,0.0001464,0.07449,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
176,S042_004_00000020,0.0,0.0,1.936,0.0,0.9137,2.523,0.9962,0.0,0.03696,0.0,0.0,1.546,0.11599999999999999,1.119,0.0,0.3718,0.3513,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0,0,-1.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
177,S032_006_00000016,0.0,0.0,0.0,0.0,2.0380000000000003,2.474,0.096,0.9221,2.461,0.6492,0.0,0.1308,0.0,0.0,2.909,0.3506,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
178,S134_008_00000013,0.0,0.0,1.8530000000000002,0.0,1.604,2.697,1.8159999999999998,0.5598,0.5322,0.3365,0.0,0.02009,0.0,0.0,2.182,0.7949,0.0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
179,S055_001_00000012,0.2724,0.1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163,2.256,0.0,0.1017,0.0,0.9771,0.08041,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
180,S138_005_00000016,0.0,0.0,0.0,0.0,2.5660000000000003,3.178,0.3049,1.306,3.552,0.297,0.2979,0.1295,0.0,0.2963,2.3280000000000003,0.0,0.2057,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
181,S130_013_00000015,0.0,0.0,0.0,0.0,1.715,0.9176,0.009149,1.286,2.229,1.729,0.2587,0.1443,0.2382,0.2325,1.225,0.9432,0.04912,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
182,S022_005_00000032,0.0,0.0,1.7619999999999998,0.0,0.0,0.5037,0.0,0.0,0.0,0.0,0.4018,1.7730000000000001,0.2908,0.3153,0.0,0.5735,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,0.0,-1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
183,S999_001_00000018,0.0,0.0,2.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858,0.4007,0.6557,0.2177,0.2028,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
184,S075_006_00000025,0.0,0.0,0.0,0.0,2.218,2.627,0.124,2.306,3.29,1.4369999999999998,0.0,0.07132000000000001,0.0,0.046169999999999996,0.1347,0.0,0.07301,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
185,S034_005_00000010,0.0,0.0,0.0,0.0,1.585,3.555,0.0,0.3604,3.1660000000000004,1.92,0.0,0.22899999999999998,0.0,0.0,0.1565,0.0,0.02255,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
186,S135_001_00000039,0.1344,0.0,1.824,0.0,0.0,1.2930000000000001,0.0,0.0,0.1853,0.07795,0.08746,0.7022,0.0,0.01564,1.139,0.4408,0.1675,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
187,S100_002_00000015,0.1091,0.0,0.3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328,0.0,0.0,3.773,4.66,0.6198,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
188,S065_002_00000022,0.06819,0.0,0.0,0.06813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124,0.0,1.48,0.0667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
189,S082_001_00000015,0.6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543,0.0,0.0,1.994,1.578,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
190,S052_001_00000015,1.179,0.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137,2.079,0.0,0.0,1.4869999999999999,0.8088,0.1408,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,-1.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7
191,S117_003_00000014,0.04004,0.0,2.266,0.3693,0.8612,1.3840000000000001,0.0,0.3225,0.8054,0.0,0.0,0.4286,0.14400000000000002,0.2744,0.0,0.0,0.1412,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,-1,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
192,S010_004_00000019,0.3332,0.0,2.842,0.0,0.2625,3.112,0.0,0.0,0.0,0.0,0.0939,1.797,0.02659,0.1718,0.2419,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,4.0,4.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
193,S075_008_00000012,0.0,0.0,0.9833,0.0,0.0,1.105,0.2432,0.0,0.0,0.0,0.0,0.0,0.2059,0.01927,0.2266,0.3095,0.002833,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1
194,S097_006_00000019,0.0,0.0,0.41100000000000003,0.0,1.73,3.0060000000000002,0.0,2.074,3.359,0.2586,0.0,0.3187,0.01882,0.0,2.248,0.0,0.049760000000000006,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
195,S046_003_00000016,0.0,0.0,0.0,0.0,0.6458,1.9409999999999998,0.05845,0.3049,0.8866,1.732,0.0,0.49700000000000005,0.7986,0.5721,1.4340000000000002,0.3065,0.0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
196,S502_004_00000052,0.5706,0.0,1.9969999999999999,0.0,0.0,1.021,0.0,0.0,0.0,0.3578,0.9127,0.0,1.901,0.1457,0.6265,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0,0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0,0,2.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4
197,S136_006_00000020,0.04983,0.0,0.0,0.0,0.7719,0.0,0.3189,0.0,2.0669999999999997,0.4988,0.1156,0.0,0.04268,0.0,1.706,0.0,0.0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5
198,S108_006_00000020,0.0,0.0,0.8641,0.0,0.3998,2.162,0.02872,0.9926,0.0,0.0,0.0,0.4225,0.01098,0.1514,0.4563,0.0338,0.0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3
